Unnamed: 0.1,id_house,Addresse,Titre,Prix,Surface,Nb_piece,Nb_chambre,Parking,Jardin,Ascenseur,Terrasse,Garage,Prix_sur,Reference,Date_publication,Date_modification,Titre_description,Description
379.0,VM94_381,Villeneuve-Saint-Georges 94190 (Fort),"Achat maison 4 pièces 81 m², Villeneuve-Saint-Georges - 316 000 €",316 000 €,81 m²,4 pièces,3 chambres,1 place de parking,Jardin,,,,3 901 €/m²,,Publiée il y a plus de 2 mois,Réf. de l’annonce : 190520-122747,Descriptif de cette maison à vendre de 4 pièces et 81 m²,"Maison neuve 3 chambres RE2020- lot 10. Maison RE2020, passive et BEPOS disponible de suite.
Livraison immédiate
LOT 10 visible sur (lien supprimé) 
prix 316 000 € TVA à 5,5%
 Cette maison est au coeur de la 1ère résidence de 26 maisons BEPOS Effinergie 2017, passivhaus & E + C- (E3C2) de France. Maison haut de gamme répondant à la future normes de construction RE2020 qui viendra remplacer la RT2012 l'an prochain..
Elle produit plus d'énergie qu'elle n'en consomme grâce à des murs de 40 cm, des fenêtres securisées avec triple vitrage, une ventilation double flux pour un air sain, un chauffage granulé bois et 6 panneaux solaire posé sur la toiture végétalisée. Les prestations intérieures sont de très haute qualité (carrelage 60x60, WC suspendu geberit, portes haut de gamme, câble internet grade 3, tablier de baignoire carrelé, meuble vasque, volet roulant alu électrique, etc.). Situé dans le meilleur quartier de Villeneuve, à 450 mètres de la future station de téléphérique bois-matar du CÂBLE A TELEVAL qui reliera la station de Métro Créteil - Pointe du Lac en 17 minutes en 2024
Charges d'énergie 400€ par an moins 120€ de prime d'autoconsommation solaire pendant 5 ans = 24€/mois pour l'ensemble de depenses d'énergie (électricité, abonnement, chauffage et production d'eau chaude inclus). La faible consommation et le chauffage au bois vous garantit une maîtrise de votre budget sur le très long terme.
DPE négatif = -17 kwhEP/M2/AN (negatif) GES = 1
charges d'ASL pour les espace commun, l'entretien de la chaufferie, les portails, et le jardinage = 60-70€/mois
Eligible au prêt à taux zéro jusqu'a 120 000€."
380.0,VM94_382,Le Plessis-Trévise 94420 (Marbeau - Coeuilly),"Achat maison 6 pièces 160 m², Le Plessis-Trévise - 588 000 €",588 000 €,160 m²,6 pièces,3 chambres,4 places de parking,Jardin,,1 terrasse,,3 675 €/m²,Réf. de l’annonce : 1369,Publiée il y a plus de 2 mois,Modifiée le 27 oct. 2020,Descriptif de cette maison à vendre de 6 pièces et 160 m²,"Maison 6 pièces Le Plessis-Trévise. Immobilière Thomas Depresle vous propose dans le quartier Marbeau, une maison traditionnelle de 160m² édifiée sur un terrain de 586m². Elle comprend, au rez-de-chaussée, entrée cathédrale lumineuse, grande cuisine avec salle à manger de 20m² donnant sur terrasse, séjour sur jardin, chambre avec salle de bains parentale, WC indépendant.
A l'étage, salle de jeux (possible de faire 2 chambres) de 30m², 2 chambres, salle de bains et WC.
Sous-sol total de 100m² pouvant accueillir 3 voitures . belles prestations, double vitrage avec verre feuilleté de sécurité, combles isolés, chauffage au sol (même à l'étage) basse température, adoucisseur d'eau, système d'alarme."
381.0,VM94_383,Orly 94310 (Parc de la Cloche),"Achat maison 5 pièces 210 m², Orly - 650 000 €",650 000 €,210 m²,5 pièces,3 chambres,2 places de parking,Jardin,,2 terrasses,,3 095 €/m²,,Publiée il y a plus de 2 mois,Réf. de l’annonce : 1454,Descriptif de cette maison à vendre de 5 pièces et 210 m²,"ORLY - MAISON 210 m². Dans quartier recherché du 'Parc de la Cloche', au calme à moins de 5 mn du RER C , maison familiale aux prestations de qualité et finitions soignées.
1er niveau : cuisine aménagée et équipée, ouverte sur double séjour traversant, donnant sur jardin avec terrasse.
2e niveau : espace ouvert composé d'une suite parentale avec chambre, dressing, pièce d'eau avec baignoire et douche italienne.
3e niveau : 2 chambres possédant chacune leur salle d'eau.
WC à chaque étage.
Sous-sol total, avec accès direct sur jardin à l'arrière, composé d'une buanderie, de nombreux rangements intégrés et de 2 places de parking.
Volets roulants, portail et porte de garage électriques."
382.0,VM94_384,Saint-Maur-des-Fossés 94100 (Parc de Saint-Maur),"Achat maison 6 pièces 180 m², Saint-Maur-des-Fossés - 995 000 €",995 000 €,180 m²,6 pièces,4 chambres,3 places de parking,Jardin,,,1 garage,5 356 €/m²,Réf. de l’annonce : CG169UBI,Publiée le 7 déc. 2020,Modifiée le 8 déc. 2020,Descriptif de cette maison à vendre de 6 pièces et 180 m²,"Maison Parfait état Le Parc. L'agence Progress Immo vous propose à la vente cette charmante maison en parfait état dans le quartier du Parc.
Elle se compose de : une entrée, un séjour / salle à manger sur véranda exposée plein SUD, sur un espace de plus de 60 m².
Une cuisine dinatoire, une suite parentale avec sa salle d'eau, 2 wc.
A l'étage deux grandes chambres, une salle de bains/douche/WC et un espace dressing.
Combles aménagés en 4e chambre ou salle de jeux. Spacieux sous-sol et garage pour plusieurs véhicules.
Sectorisation Tilleuls - 5 mn à pieds du RER du Parc de Saint Maur et des commerces de la Mairie.
Progress Immo 10 av du Docteur Calmette 94100 Saint Maur des Fossés"
383.0,VM94_385,Maison à vendre à Champigny-sur-Marne (94500),Maison à vendre Champigny-sur-Marne (94500) - Achat maison - Bien’ici,,,,,,,,,,,,,,,
384.0,VM94_386,Marolles-en-Brie 94440,"Achat maison 4 pièces 82 m², Marolles-en-Brie - 279 000 €",279 000 €,82 m²,4 pièces,3 chambres,2 places de parking,Jardin,,,,3 232 €/m²,Réf. de l’annonce : 098014E1S7MF,Publiée le 5 déc. 2020,Modifiée le 8 déc. 2020,Descriptif de cette maison à vendre de 4 pièces et 82 m²,"Maison 4 pièces Marolles en Brie. Maison de charme, très cocooning, idéalement située au calme et centre ville à deux minutes des commerces et transports. Elle offre un beau séjour lumineux avec cuisine américaine équipée, salle de bains avec WC, deux grandes chambres et une troisième chambre aménagée sous combles. Les plus : une grande terrasse privative, garage individuel, sans charges. Le charme à l'état pur"
385.0,VM94_387,L'Haÿ-les-Roses 94240 (Centre-ville),"Achat maison 8 pièces 308 m², L'Haÿ-les-Roses - 1 765 000 €",1 765 000 €,308 m²,8 pièces,6 chambres,10 places de parking,Jardin,,Terrasse,,5 731 €/m²,Réf. de l’annonce : 1188,Publiée le 5 déc. 2020,Modifiée le 9 déc. 2020,Descriptif de cette maison à vendre de 8 pièces et 308 m²,"Mansart de 308m2 sur parcelle de 800m2. BRISTOL IMMOBILIER: du standing au prestige. Coup de c?ur pour cette maison de type Mansart de 308 m² avec grande terrasse et jardin sur parcelle de 800 m² dans le secteur calme et pavillonnaire des Blondeaux. Composée au Rdc: d'une grande entrée dégagée, d'un espace de vie de 73 m² avec cheminée ouvert sur terrasse de 80 m², d'une grande cuisine dînatoire aménagée équipée, et de la première chambre de 13m2. À l'étage: espace nuit composé de 4 chambres spacieuses (dont la suite parentale avec son dressing et sa salle de bain) et d'une salle d'eau avec douche et double vasque. Une chambre lumineuse en entre sol avec salle d'eau, un espace buanderie ainsi qu'un grand garage de 150 m² (avec de nombreuses possibilités) viennent compléter ce bien. Une offre exceptionnelle à l'Haÿ-les-roses pour au moins 3 raisons. 1. Les prestations (sols en marbre, chauffage au sol, double vitrage, volets électriques centralisés, VMC double flux) 2. L'agencement (beaux espaces beaux volumes, belle séparation espace jour espace nuit, grand sous-sol offrant de nombreuses possibilités) 3. la localisation (secteur calme et pavillonnaire: les Blondeaux à proximité du parc de la roseraie, de la piscine et du parc de Sceaux à 2km) BRISTOL IMMOBILIER: les plus belles offres du marché. Visite et informations Romain Leizerovici Voir le téléphone"
386.0,VM94_388,Champigny-sur-Marne 94500 (Coeuilly Village Parisien),"Achat maison 7 pièces 208 m², Champigny-sur-Marne - 620 000 €",620 000 €,208 m²,7 pièces,5 chambres,,Jardin,,1 terrasse,,2 861 €/m²,,Publiée le 5 déc. 2020,Réf. de l’annonce : 1695,Descriptif de cette maison à vendre de 7 pièces et 208 m²,"CHAMPIGNY SUR MARNE - COEUILLY -. Magnifique maison familiale située à Coeuilly, vous offrant : au RDC : grande entrée en marbre, studio avec entrée indépendante, buanderie, garage.
Au premier étage : grand espace de vie cuisine ouverte - séjour - salle à manger de 70 m², deux balcons, dont un avec accès sur le jardin, une chambre, une salle de bains, sanitaires.
Au deuxième étage : 4 chambres, une salle d'eau, combles aménageables.
Le tout sur une belle parcelle de 500 m² .
A 20 mn à pied du RER E de Villiers sur Marne. dont 4.20 % honoraires TTC à la charge de l'acquéreur."
387.0,VM94_389,L'Haÿ-les-Roses 94240 (Centre-ville),"Achat maison 7 pièces 142 m², L'Haÿ-les-Roses - 740 000 €",740 000 €,"142,48 m²",7 pièces,4 chambres,,Jardin,,1 terrasse,,5 194 €/m²,,Publiée le 5 déc. 2020,Réf. de l’annonce : 5636,Descriptif de cette maison à vendre de 7 pièces et 142 m²,"L'HAY LES ROSES, au cœur historique de la ville, dans une rue calme et arborée, maison lumineuse de 145m² proposant une entrée ouvrant sur un double séjour avec cheminée (sur terrasse et jardin), une grande cuisine aménagée (possibilité d'ouverture sur le séjour), des toilettes. Au 1er étage, le palier dessert 3 chambres, une salle de bains et un WC. La suite parentale de 25m² se compose d'une belle chambre sur balcon, un dressing et une salle de bains. Le bien se complète d'une cave, d'une buanderie et chaufferie. L'adresse privilégiée, la luminosité, le cachet et le calme font de cette maison un lieu agréable à vivre, à proximité immédiate de tous commerces , services et transports (172, 192, 184)."
388.0,VM94_390,Le Perreux-sur-Marne 94170 (Pont de Bry),"Achat maison 6 pièces 129 m², Le Perreux-sur-Marne - 875 000 €",875 000 €,129 m²,6 pièces,4 chambres,3 places de parking,Jardin,,,,6 783 €/m²,Réf. de l’annonce : 003916E1Q2CQ,Publiée le 23 oct. 2020,Modifiée le 1 déc. 2020,Descriptif de cette maison à vendre de 6 pièces et 129 m²,"Maison Le Perreux Sur Marne 6 pièce(s) 129 m². LE PERREUX-SUR-MARNE - EXCLUSIVITÉ ORPI ALTIMMO - Quartier Gabriel Péri . Venez découvrir cette belle maison familiale d'environ 130 m² habitables, édifiée sur une parcelle de 536 m² arborée.. Elle se compose d'une belle entrée desservant un vestiaire avec toilettes d'invités, d''un salon avec cheminée, ouvert sur la terrasse et le jardin et d'un séjour avec cuisine ouverte de près de 30 m² où vous pourrez préparer de bons petits plats en toute convivialité avec votre famille et vos amis.. A l'étage, 4 chambres dont une de 17 m², une salle d'eau avec WC et une deuxième pièce d'eau possible et un vaste palier pour installer un bureau pour le télétravail ou une salle de jeux pour les enfants.. Dans le jardin, une annexe de 40 m², indépendante et équipée avec salle de bains et toilettes peut accueillir une activité artisanale ou une profession libérale mais aussi se transformer en un confortable pied à terre pour les amis de passage .. Un sous-sol total avec chaufferie, cave et buanderie complète ce bien.."
389.0,VM94_391,La Varenne-Saint-Hilaire 94210 (La Varenne),"Achat maison 7 pièces 180 m², La Varenne-Saint-Hilaire - 1 237 000 €",1 237 000 €,180 m²,7 pièces,5 chambres,4 places de parking,Jardin,,,,6 742 €/m²,Réf. de l’annonce : 003911E1LA5P,Publiée le 25 nov. 2020,Modifiée le 8 déc. 2020,Descriptif de cette maison à vendre de 7 pièces et 180 m²,"Maison La Varenne Saint Hilaire 7 pièce(s) 180 m2. A 6 minutes du centre de La Varenne, venez découvrir cette maison idéale pour accueillir toute votre famille.. Proche des groupes scolaires et des commerces, profitez d'un séjour de 55m2, d'une cuisine dinatoire et de 5 chambres dont une suite parentale. La maison est dotée d'un sous-sol total comprenant un espace buanderie et un double box. . N'attendez plus, réservez votre créneau de visite !!. Visite virtuelle sur demande"
390.0,VM94_392,Champigny-sur-Marne 94500 (Le Bois l'Abbe - Coeuilly),"Achat maison 4 pièces 115 m², Champigny-sur-Marne - 363 650 €",363 650 €,115 m²,4 pièces,3 chambres,,Jardin,,,,3 162 €/m²,Réf. de l’annonce : 35275DHI1138,Publiée le 4 déc. 2020,Modifiée le 9 déc. 2020,Descriptif de cette maison à vendre de 4 pièces et 115 m²,"Maison 4 pièces 3 chambres Champigny limite Plessis-Trèvise. Quartier Marbeau Maison 115m2 limite Plessis-Trévise, en second rideau sur une parcelle de 254m2. Elle comporte au RDC: entrée, séjour, grande cuisine séparée, local technique, WC. Possibilité d?ouvrir les cloisons sur tout le rez-de-chaussée pour ne faire qu?une seule grande pièce. Au 1er étage: 3 chambres 1 cabinet de toilette lavabo WC, possibilité de créer un douche, 1 salle de bains avec lavabo double-vasques, WC intégré. Le séjour s'ouvre sur une véranda. Toutes les fenêtres sont en double vitrage. Jardin. Une grande allée permet de stationner 3 véhicules. 1 abris moto. Possibilité de créer des pièces supplémentaires dans les combles. Réel potentiel proche Paris, dans un quartier pavillonnaire. Lot 3 (Terrain 254m2), 4,5,6. Diagnostics en cours.Ce bien vous est présenté par Chantal CHAYE conseiller indépendant en immobilier, Reseau Dr House Immo siret num : 50917577400025."
391.0,VM94_393,Villecresnes 94440,"Achat maison 6 pièces 132 m², Villecresnes - 449 000 €",449 000 €,132 m²,6 pièces,4 chambres,,Jardin,,,,3 402 €/m²,,Publiée le 3 déc. 2020,,Descriptif de cette maison à vendre de 6 pièces et 132 m²,"Maison dans un secteur calme. Belle maison dans un quartier calme de Villecresnes, avec au rez-de-chaussée une entrée avec placard, un double séjour avec une cheminée fonctionnelle, une cuisine équipée et aménagée, une chambre, une salle d'eau et un wc séparé.
A l'étage, vous trouverez une grande chambre parentale avec dressing, deux autres chambres, une salle de bains avec baignoire et douche et un wc séparé.
La maison contient aussi un garage simple.

Proximité de toutes commodités (commerces, bus, écoles)

Villecresnes est une commune de 9 813 habitants située dans le sud-est du département du Val-de-Marne en Ile-de-France. Elle est également la commune la plus importante de la Communauté de Communes du Plateau Briard, à la frontière des départements du Val-de-Marne, de la Seine-et-Marne et de l’Essonne.

Ses habitants sont les Villecresnois et les Villecresnoises.

Villecresnes a su préserver son cadre de vie agréable tout en bénéficiant des avantages de la capitale. Encadrée par la forêt régionale de Gros-Bois, à l’est, et par le Bois de la Grange, à l’ouest, Villecresnes fait partie des communes signataires de la charte forestière de territoire de l’Arc boisé."
392.0,VM94_394,Ormesson-sur-Marne 94490,"Achat maison 6 pièces 160 m², Ormesson-sur-Marne - 483 000 €",483 000 €,160 m²,6 pièces,4 chambres,5 places de parking,Jardin,,,,3 019 €/m²,Réf. de l’annonce : 003035E1RKR3,Publiée le 3 déc. 2020,Modifiée le 4 déc. 2020,Descriptif de cette maison à vendre de 6 pièces et 160 m²,"Maison 6 pièces160 m2 sous sol 4/5 CH CENTRE VILLE. Dans un quartier calme et résidentiel très recherché , au coeur d'Ormesson sur marne ,proche toutes commodités , un solide pavillon composé de : en rez-de-jardin ,hall entrée , garage double , pièce de rangement , chaufferie/buanderie , bureau/chambre , wc , salle d'eau . Au rez-de-chaussée surélevé : dégagement , séjour avec cheminée et balcon, cuisine indépendante aménagée , wc , salle de bains , deux chambres , terrasse donnant sur jardin . A l'étage , grande salle de jeu ouverte , deux chambres , wc , salle de bains avec douche . Combles au dessus exploitables .Le tout sur une parcelle de terrain d'environ 250 m² clos de mur exposé SUD OUEST ."
