,id_hourse,Addresse,Titre,Prix,Surface,Nb_piece,Nb_chambre,Parking,Jardin,Ascenseur,Terrasse,Garage,Prix_sur,Reference,Date_publication,Date_modification,Titre_description,Description
107,ES91_107,Saint-Pierre-du-Perray 91280,"Achat maison 5 pièces 80 m², Saint-Pierre-du-Perray - 260 000 €",260 000 €,80 m²,5 pièces,4 chambres,1 parking intérieur,Jardin,,,1 garage,3 250 €/m²,Réf. de l’annonce : GB00118352,Publiée le 21 oct. 2020,Modifiée le 3 déc. 2020,Descriptif de cette maison à vendre de 5 pièces et 80 m²,"Maison. EXCLUSIVITÉ - MAISON 5 PIÈCES LUMINEUSEDans la charmante petite ville de SAINT PIERRE DU PERRAY (91280) découvrez cette maison T5 de 80 m² et de 239 m² de terrain.C'est une maison des années 70 bien entretenue et bénéficiant d'une vue dégagée. Il s'agit d'une maison de bon standing mitoyenne comportant une entrée, un salon de 9 m², une salle à manger de 13 m² et une cuisine aménagée équipée. A l'étage, elle s'organise également comme suit : quatre chambres (toutes de plus de 9 m²), deux salles d'eau avec WC. Cette maison ancienne compte également une buanderie, un grenier et des combles. Elle est en bon état général.Concernant le stationnement de vos véhicules, elle possède deux places de parking en extérieur et un garage. Pour davantage de rangements, ce bien est vendu avec un grenier et des combles.Cette maison en vente se trouve à SAINT PIERRE DU PERRAY dans un quartier résidentiel et familial. Sa population est composée de familles. Ses habitants en majorité propriétaires bénéficient d'infrastructures sportives. Des établissements scolaires de tout type y sont implantés à proximité, dont, entre autres, l'Ecole Maternelle Anne Frank, l'Ecole Maternelle les Quatre Saisons et l'Ecole Maternelle Chantefleurs. Il est desservi par les transports grâce à 11 arrêts de bus. PROCHE centre commercial CARRÉ SENART.Son prix de vente est de 260 000 € (honoraires à la charge du vendeur)."
108,ES91_108,Gif-sur-Yvette 91190 (Centre-ville - Mérantaise),"Achat maison 6 pièces 164 m², Gif-sur-Yvette - 670 000 €",670 000 €,164 m²,6 pièces,4 chambres,,Jardin,,,,4 085 €/m²,Réf. de l’annonce : 32876,Publiée le 19 oct. 2020,Modifiée le 6 nov. 2020,Descriptif de cette maison à vendre de 6 pièces et 164 m²,"Maison Gif Sur Yvette 6 pièce(s) 164 m². A vendre à GIF SUR YVETTE maison 6/7 pièces 4 chambres . Idéalement située, en centre ville de Gif , maison de 6 pièces en parfait état comprenant au rez de chaussée : entrée, cuisine aménagée et équipée, séjour salle à manger avec cheminée, un WC, un garage une voiture.
A l'étage : deux chambres une salle de bains, un WC, une suite parentale avec dressing et sa salle de bains.
Au deuxième étage : une très grande chambre de 42 m² avec salle d'eau et wc, dressing.
Terrain : 233 m² sans vis à vis, calme et verdoyant
Réf : 32876"
109,ES91_109,Longpont-sur-Orge 91310,"Achat maison 8 pièces 157 m², Longpont-sur-Orge - 387 000 €",387 000 €,157 m²,8 pièces,4 chambres,,Jardin,,,,2 465 €/m²,Réf. de l’annonce : 1196,Publiée le 16 oct. 2020,Modifiée le 22 oct. 2020,Descriptif de cette maison à vendre de 8 pièces et 157 m²,"Maison Longpont Sur Orge 8 pièce(s) 157 m2. EXCLUSIVITE : L'agence Guy hoquet Montlhery vous propose à l'achat un très belle Maison atypique situé dans un secteur recherché en impasse, d'une superficie d'environ 157 m², cette maison vous offre au rez de chaussée : une entrée, un double séjour donnant sur une lumineuse salle à manger , une cuisine indépendante équipée et aménagée, une chambre, un bureau et une salle de bains et des wc.
Vous trouverez un premier étage divisé en deux parties, d'un coté l'étage accueil une chambre, une salle de bains et un bureau
La deuxième partie du 1er étage vous offre une chambre d'appoint , une salle d'eau avec wc ainsi qu'un grand palier faisant office de bureau ouvert.
Le tout sur un sous sol total (buanderie, cave, garage).
La maison se trouve sur une parcelle d'environ 900m².
A VISITER!"
110,ES91_110,Quincy-sous-Sénart 91480,"Achat maison 6 pièces 116 m², Quincy-sous-Sénart - 388 500 €",388 500 €,116 m²,6 pièces,4 chambres,2 places de parking,Jardin,,,,3 349 €/m²,Réf. de l’annonce : 098905E1QHEQ,Publiée le 15 oct. 2020,Modifiée le 30 nov. 2020,Descriptif de cette maison à vendre de 6 pièces et 116 m²,"Maison Quincy Sous Senart 6 pièce(s) 116m2. Maison style Champenois proche Gare Commerces et Écoles. comprenant une entrée avec salon salle à manger et cheminée Donnant sur terrasse, cuisine indépendante aménagée équipée avec son cellier et buanderie attenante, dégagement donnant sur un espace bureau et placards salle de bains wc. A l'étage : 4 chambres et salle d'eau . . fenêtres pvc double vitrage, volets roulants , beaucoup de luminosité et de charme pour cette maison. . Garage indépendant possibilité de rentrer aussi une voiture sur le terrain de 655 m² .. piscine hors sol en teck , dépendance attenante à la maison.."
111,ES91_111,Linas 91310,"Achat maison 8 pièces 240 m², Linas - 575 000 €",575 000 €,240 m²,8 pièces,5 chambres,,Jardin,,,,2 396 €/m²,Réf. de l’annonce : 259A,Publiée le 15 oct. 2020,Modifiée le 16 oct. 2020,Descriptif de cette maison à vendre de 8 pièces et 240 m²,"Demeure de charme avec piscine. Linas - quartier autodrome, très beau pavillon en lisière de forêt exposé sud avec piscine extérieure. 
Formé de 5 chambres ou suites réparties sur plusieurs niveaux, espace salon, salle à manger cuisine ouverte de 80 m2 (dont bow-window). Studio en rdc, à coté du double garage (56 m2 au sol), de la salle de sport et de la cave à vin.
A apprécier pour ses très beaux volumes, une demeure coup de coeur!"
112,ES91_112,Étiolles 91450,"Achat maison 10 pièces 390 m², Étiolles - 1 780 000 €",1 780 000 €,390 m²,10 pièces,5 chambres,,Jardin,,Terrasse,,4 564 €/m²,Réf. de l’annonce : 248032GAP,Publiée le 14 oct. 2020,Modifiée le 24 nov. 2020,Descriptif de cette maison à vendre de 10 pièces et 390 m²,"Etiolles, Maison Bourgeoise de 1858, 10pièces. Maison Bourgeoise de 1858, somptueusement rénovée de 390m², composée comme suit:
Une véranda restaurée avec goût, qui dessert une réception de plus de 70m², deux salons avec cheminée, parquet pointe de Hongrie, une cuisine dinatoire de 66m², entièrement aménagée, équipée, une arrière cuisine, le tout donnant sur une cour intérieure d'un coté et une terrasse avec vue sur l'agréable jardin de l'autre.
Nous avons au premier étage, une bibliothèque avec une cheminée, un boudoir, 2 chambres, une salle d'eau, et une suite parentale comprenant , une vaste chambre avec une cheminée, une salle de bains balnéothérapie, et un dressing.
Un appartement indépendant situé au 2ème étage est composé d'une coursive qui dessert, un séjour, bureau, une cuisine aménagée, équipée, 2 chambres, toutes deux avec cheminée, une salle d'eau, wc et dressing.
3 caves en sous sol.
En annexe , une maison de 125m², un garage et un auvent , le tout sur une parcelle de 3600m² arborée, un joli plan d'eau et une piscine couverte.
Pour la petite histoire, la propriété fut habitée par le docteur LEROY, qui compléta son nom par Docteur LEROY D'ETIOLLES jusqu'en 1860, où il fut Enterré au cimetière d'ETIOLLES.
Nous sommes à 10mn du Golf d'ETIOLLES, 25 kms de PARIS, à 10mn du centre ville
De SOISY sur Seine.
Contact: P. GENINASCA sous SAS (lien supprimé) , 44 allée des Cinq Continents, zac le Chêne Ferré, Bâtiment C, 44120 Vertou
Tél Voir le téléphone , mail : p. Contacter 
Prix de vente 1780000euros (honoraires à la charge du vendeur)"
113,ES91_113,Brétigny-sur-Orge 91220 (Cendrennes - Bois de Châtres),"Achat maison 6 pièces 140 m², Brétigny-sur-Orge - 485 000 €",485 000 €,140 m²,6 pièces,4 chambres,6 places de parking,Jardin,,,,3 464 €/m²,Réf. de l’annonce : 098041E1PNHC,Publiée le 10 oct. 2020,Modifiée le 27 nov. 2020,Descriptif de cette maison à vendre de 6 pièces et 140 m²,"Maison Bretigny Sur Orge 6 pièce(s) 140 m2. EXCLUSIVITÉ. BRETIGNY SUR ORGE. Votre agence ORPI vous propose à proximité de la gare et des écoles cette maison familiale édifiée sur sous-sol total. . Elle comprend au rez-de-chaussée : une entrée, un séjour-salle à manger avec sa cheminée insert et un accès direct au jardin et à la terrasse, une cuisine indépendante aménagée et équipée (possibilité d'ouvrir sur le séjour et de faire un espace de vie ouvert de 50 m²). Une véranda de 20 m², une chambre et un wc. A l'étage, un palier distribuant trois chambres dont une avec balcon, une salle d'eau rénovée, un dressing ainsi qu'un wc. Au sous-sol, une partie cuisine d'été/buanderie, une cave à vin climatisée, un atelier, un espace de rangement, ainsi qu'un garage.. Dans le jardin, avec arrosage automatique, vous pourrez profiter de la terrasse ensoleillée, d'un barbecue en pierre sous l'appentis et un abri de jardin. EXCELLENT ÉTAT GÉNÉRAL ! Climatisation réversible. Le tout sur une parcelle de 661 m². . A venir découvrir sans tarder !"
114,ES91_114,Juvisy-sur-Orge 91260 (Centre-ville - Entrevoies - Seine),"Achat maison 6 pièces 125 m², Juvisy-sur-Orge - 430 500 €",430 500 €,125 m²,6 pièces,4 chambres,,Jardin,,,,3 444 €/m²,Réf. de l’annonce : 3779,Publiée il y a plus de 2 mois,Modifiée le 4 nov. 2020,Descriptif de cette maison à vendre de 6 pièces et 125 m²,"Maison Juvisy Sur Orge 6 pièce(s) 125 m2. Pendant le confinement, gagnez du temps pour la réalisation de votre projet immobilier et demandez une Visio Visite à votre conseiller.
A distance mais toujours avec vous !
Votre agence Laforet de Juvisy vous propose:
Proche de la gare et du centre ville, une maison comprenant: au rez-de-chaussée entrée, salle à manger et cuisine, avec accès terrasse et jardin. Salon TV, wc séparée.
Au premier étage: palier avec rangements, 2 chambres, dégagement, salle d'eau, salle de bains, wc.
Au deuxième étage: palier, 2 chambres avec rangements sous combles.
Possibilités de stationner plusieurs véhicules sur le terrain plus un garage.
Le tout sur un terrain arboré de 292m²."
115,ES91_115,Saint-Jean-de-Beauregard 91940,"Achat maison 5 pièces 110 m², Saint-Jean-de-Beauregard - 420 000 €",420 000 €,110 m²,5 pièces,3 chambres,4 places de parking,Jardin,,,,3 671 €/m²,Réf. de l’annonce : 098057E1CBTA,Publiée il y a plus de 2 mois,Modifiée le 20 nov. 2020,Descriptif de cette maison à vendre de 5 pièces et 110 m²,"Maison Récente 5 pièces 110 m2. Orpi vous propose en exclusivité au coeur d'une résidence pavillonnaire une maison édifiée en 2013 aux prestations soignées. . . Au rez-de-chaussée vous trouverez un salon séjour exposé sud donnant sur une terrasse avec une vue dégagée, sans vis-à-vis, une cuisine aménagée et équipée, un wc avec lave-mains.. . A l'étage, un palier avec dressing distribue trois chambres de 13 à 16m2 équipées chacune d'un placard dont une suite parentale avec un balcon exposé sud et sa salle d'eau, une salle de bains et un wc séparé.. . En annexe un garage intégré.. Les plus : Combles aménageables, exposition sud, pas de vis-à-vis, maison sans travaux, à 10 minutes à pied de tous commerces et gare routière.. . Venez découvrir cette maison sans tarder ! ."
116,ES91_116,Savigny-sur-Orge 91600 (Gâtines),"Achat maison 4 pièces 90 m², Savigny-sur-Orge - 291 200 €",291 200 €,90 m²,4 pièces,2 chambres,,Jardin,,,,3 111 €/m²,Réf. de l’annonce : 673/2020,Publiée il y a plus de 2 mois,Modifiée le 9 déc. 2020,Descriptif de cette maison à vendre de 4 pièces et 90 m²,"Maison de 90m2 en vente à Savigny-Sur-Orge (91). À Savigny-Sur-Orge, nous vous proposons une maison de type 4 pièces d'environ 90 m2 élevée sur sous-sol total comprenant au rez-de-chaussée : une entrée, séjour d'environ 28,50 m2, cuisine séparée, WC. A l'étage : un palier desservant 2 chambres, un bureau, une salle d'eau avec WC. Au sous-sol : un garage d'environ 23 m2, une buanderie, chaufferie, pièce de stockage. Le tout sur une parcelle d'environ 200 m2. Chauffage au gaz, double vitrage. Combles aménageables !!
Prix : 291 200 EUR avec honoraires inclus charge acquéreur de 4% du prix net vendeur ( Prix : 280 000 euros hors honoraires) Agence immobilière DE TOIT EN TOIT BURES SUR YVETTE : Voir le téléphone Vallée de Chevreuse. Pour visiter ce bien ou en découvrir d'autres, votre agence immobilière DE TOIT EN TOIT se fera un plaisir de vous aider. Contactez nous au Voir le téléphone - Vallée de Chevreuse."
117,ES91_117,Évry 91000 (Village),"Achat maison 6 pièces 116 m², Évry - 395 000 €",395 000 €,116 m²,6 pièces,3 chambres,3 places de parking,Jardin,,,,3 405 €/m²,,Publiée il y a plus de 2 mois,Réf. de l’annonce : 7137,Descriptif de cette maison à vendre de 6 pièces et 116 m²,"En exclusivité chez Era Immobilier - Charmante maison meulière en plein coeur d'Evry Village. Venez découvrir une maison individuelle en excellente état sur un terrain clos de mur, au calme et arboré. Elle est édifiée sur 3 niveaux. Ardc : un espace de vie avec salon-séjour, salle à manger et cuisine ouverte entièrement aménagée équipée. Au 1er étage, vous disposerez de 2 chambres et 1 bureau. De nombreux rangements et de beaux espaces vous permettront d'aménager votre étage comme il vous convient. Enfin au sous-sol, vous disposerez d'un espace buanderie, 2 caves et une grande pièce. En complément, vous aurez à disposition trois stationnements avec portail électriques.
Aucun vis-à-vis sur l'ensemble du terrain et aucun travaux à réaliser."
118,ES91_118,Draveil 91210 (Mainville),"Achat maison 6 pièces 115 m², Draveil - 334 400 €",334 400 €,115 m²,6 pièces,3 chambres,1 place de parking,Jardin,,,Garage,2 783 €/m²,Réf. de l’annonce : 115,Publiée il y a plus de 2 mois,Modifiée le 24 oct. 2020,Descriptif de cette maison à vendre de 6 pièces et 115 m²,"A moins d'un kilomètre du centre-ville, des écoles et des commerces, ERA immobilier à Draveil vous propose cette maison individuelle édifiée sur un sous-sol total non enterré, offrant des volumes agréables et permettant différents aménagements qui sauront vous séduire.
Elle se compose ainsi :
Au sous-sol, entrée avec bel escalier en marbre conduisant au rez-de-chaussée, cuisine d'été, un bureau, salle de bains, garage, atelier.
Au rez de chaussée, palier, spacieuse cuisine aménagée, salon-séjour, deux chambres, une salle de bains, toilettes.
A l'étage, une grande chambre, quatre pièces pouvant être modulées comme il vous plaira.
Vous profiterez également d'un beau jardin clos disposant d'une vaste dépendance en fond de parcelle.
Les pièces principales disposent de la climatisation, des volets roulants électriques.
Quelques travaux (électricité, huisseries) sont toutefois à prévoir pour redonner une seconde jeunesse à cette belle maison."
119,ES91_119,Montgeron 91230 (La Forêt),"Achat maison 5 pièces 90 m², Montgeron - 474 000 €",474 000 €,90 m²,5 pièces,3 chambres,6 places de parking,Jardin,,,,5 267 €/m²,Réf. de l’annonce : 098021E1P9BS,Publiée il y a plus de 2 mois,Modifiée le 6 nov. 2020,Descriptif de cette maison à vendre de 5 pièces et 90 m²,"Plain-pied PELOUSE 90 m² 500 m² de terrain.. Avec les écoles maternelle, primaire, collège, Lycée et la gare RER à moins de 10 min à pieds, charmante maison de 90 m² habitable sur 501 m² de terrain.. Au Rdc : Entrée, cuisine américaine entièrement aménagée et équipée avec accès direct au jardin, salle à manger ou espace bureau actuellement, grand salon de 30 m², traversant exposé EST / OUEST, avec poêle à bois et accès direct au jardin également, une chambre, une grande salle de bains avec douche à l'italienne, baignoire et fenêtre, (possibilité de créer une 3 ème chambre en intervertissant avec la buanderie). WC indépendant , avec espace buanderie, lave-mains, et fenêtre. Dégagement.. Les sols sont carrelés Marbre, et en pierre pour le salon, parquet massif pour les chambres, et la salle bains.. A l'étage 2 mezzanines, et une chambre sous combles, (mansardée).. Chauffage au gaz, et maison reliée à la fibre optique.. Jardin sans aucun vis à vis et 4 stationnements possibles dont 2 couverts."
