,id_hourse,Addresse,Titre,Prix,Surface,Nb_piece,Nb_chambre,Parking,Jardin,Ascenseur,Terrasse,Garage,Prix_sur,Reference,Date_publication,Date_modification,Titre_description,Description
23,YV78_772,Verneuil-sur-Seine 78480 (Aulnay Mallo - Gros Chênes - Chemin vert - Parc Noir),"Achat maison 8 pièces 175 m², Verneuil-sur-Seine - 530 000 €",530 000 €,175 m²,8 pièces,5 chambres,1 place de parking,Jardin,,Terrasse,,3 029 €/m²,,Publiée le 18 nov. 2020,Réf. de l’annonce : 75011102701,Descriptif de cette maison à vendre de 8 pièces et 175 m²,"Maison mitoyenne. Une belle opportunité pour cette propriété exceptionnelle du XIXe à rénover entièrement, située à quelques pas de la gare (Ligne J), mairie, écoles, lycée, médiathèque… La maison est mitoyenne d’un côté avec jardinet devant et grand jardin derrière d’environ 300 m². Elle comprend 8 pièces principales composées d’une entrée donnant sur un grand séjour, cuisine d’un côté avec accès par la véranda au jardin arboré et clos, et petit salon de l’autre côté avec sortie sur le jardinet en face de la maison, un WC ; Un escalier desservant le 1er étage composé d’un grand palier et 2 chambres, une salle d’eau, WC et au 2ème étage un grand palier, trois chambres dont une avec accès au grenier aménagé en pièce de rangements accessible par un escalier en bois. Pour les investisseurs, il est possible de créer 3 logements locatifs. Bien soumis au statut juridique de la Copropriété. Nb de lots : 5, dont 2 lots habitation. Pas de charges de copropriété. Honoraires charge vendeur Agent commercial Sextant France - Violeta Page agent basé à PARIS 9EME ARRONDISSEMENT - Voir le téléphone - Plus d'informations sur (lien supprimé) réf. 14255"
24,YV78_773,Vaux-sur-Seine 78740,"Achat maison 5 pièces 156 m², Vaux-sur-Seine - 630 000 €",630 000 €,156 m²,5 pièces,3 chambres,,,,Terrasse,,4 038 €/m²,Réf. de l’annonce : 849994,Publiée le 18 nov. 2020,Modifiée le 7 déc. 2020,Descriptif de cette maison à vendre de 5 pièces et 156 m²,"Vente Maison/villa 5 pièces. iad France - Naomi EMEISH (Voir le téléphone ) vous propose : Magnifique maison des années 30, située dans les hauteurs de Vaux sur Seine et offrant une vue panoramique sur la vallée de la Seine époustouflante.
Le rez de chaussée se compose d’une entrée cathédrale ouvrant sur une lumineuse salle à manger dominée par la vue et le paysage omniprésent, elle-même ouverte sur la cuisine aménagée et équipée avec un accès jardin, un grand salon parqueté avec cheminée donnant accès à un jolie terrasse orientée plein sud et bénéficiant également du panorama de la seine. Ce niveau bénéficie également d'une belle chambre avec penderie et d'une salle de bains avec wc. Au premier étage, on arrive sur la mezzanine où une belle pièce très lumineuse avec espace bureau (possibilité chambre supplémentaire) dessert un espace salon cosy, une grande chambre avec sa charpente apparente et une salle de bains avec wc.
La maison est édifiée sur un sous-sol total ayant un accès vers l’extérieur et aménagé en buanderie avec lavoir d'époque, une chaufferie, un grand bureau et un atelier.
A l'extérieur, la vue à couper le souffle apporte à ce magnifique jardin verdoyant, bien entretenu, piscinable, avec potager et arbres fruitiers, un caractère incomparable et en fait un lieu coup de cOEur qui ne pourra que vous séduire.
Possibilité de garer plusieurs véhicules dans la propriété.
**Visite virtuelle disponible sur rdv**
Honoraires d’agence à la charge du vendeur.Information d'affichage énergétique sur ce bien : DPE VI indice 0 et GES VI indice 0. La présente annonce immobilière a été rédigée sous la responsabilité éditoriale de Mme Naomi EMEISH (ID 30022), Agent Commercial mandataire en immobilier immatriculé au Registre Spécial des Agents Commerciaux (RSAC) du Tribunal de Commerce de Versailles sous le numéro 813494804.
Retrouvez tous nos biens sur notre site internet. (lien supprimé)"
25,YV78_774,Sartrouville 78500 (Le Prunay),"Achat maison 9 pièces 220 m², Sartrouville - 676 000 €",676 000 €,220 m²,9 pièces,6 chambres,,Jardin,,1 terrasse,,3 073 €/m²,Réf. de l’annonce : 1104,Publiée le 17 nov. 2020,Modifiée le 2 déc. 2020,Descriptif de cette maison à vendre de 9 pièces et 220 m²,"Maison de type F8 à 10 minutes de la gare de Sartrouville R. Le Cabinet Eric Gameiro vous propose une maison individuelle, constituée de deux logements. Maison principale constituée au RDC : d'un séjour double avec accès terrasse, cuisine aménagée, WC. Au premier étage : palier desservant 4 chambres dont une suite parentale avec une terrasse et deux avec mezzanines. Deuxième habitation totalement indépendante composée au RDC d'une cuisine, séjour et WC, à l'étage, 2 chambres avec salle d'eau. Un garage vient compléter ce produit unique.
À visiter sans tarder !"
26,YV78_775,Croissy-sur-Seine 78290,"Achat maison 5 pièces 130 m², Croissy-sur-Seine - 920 000 €",920 000 €,130 m²,5 pièces,3 chambres,,Jardin,,,,7 077 €/m²,Réf. de l’annonce : 683,Publiée le 17 nov. 2020,Modifiée le 5 déc. 2020,Descriptif de cette maison à vendre de 5 pièces et 130 m²,"Belle Meulière entièrement rénovée 5 MN centre Croissy. L'Agence Guy Hoquet l'immobilier vous propose en exclusivité à 5 minutes à pieds du centre ville de Croissy-sur-Seine, Une Belle meulière entièrement rénovée avec des matériaux de qualité comprenant en rez-de-chaussé une entrée avec un dressing, un double séjour, une cuisine aménagée et équipée avec un îlot central,
En étage : deux chambres avec rangements, une salle d'eau avec wc. En rez de jardin une belle suite parentale avec salle d'eau et un accès sur une terrasse, un salon tv/chambre, un dressing entièrement aménagé, un coin buanderie et un wc séparé. Possibilité d'aménager les combles de 20m²."
27,YV78_776,Tilly 78790,"Achat maison 6 pièces 108 m², Tilly - 300 000 €",300 000 €,108 m²,6 pièces,4 chambres,,Jardin,,Terrasse,,2 778 €/m²,Réf. de l’annonce : 854817,Publiée le 17 nov. 2020,Modifiée le 9 déc. 2020,Descriptif de cette maison à vendre de 6 pièces et 108 m²,"Vente Maison/villa 6 pièces. iad France - Laetitia LAFONT (Voir le téléphone ) vous propose : // Visite virtuelle possible après entretien téléphonique. //
Dans le Village de Tilly 78790. Venez découvrir cette maison de 2013 sur un terrain de 1200 m² environ. Cette maison vous accueille au rez-de-jardin par une entrée sur un double séjour avec un poêle à bois. Une cuisine aménagée et équipée ouverte sur le séjour, un accès à un cellier buanderie et au garage de 25 m² environ. Une chambre et une salle de douche avec toilette. A l'étage un palier dessert 3 chambres dont une avec dressing et une salle de bain avec toilette. Un second garage indépendant de 13 m² environ, un abris de jardin, un abris bois et un terrain de pétanque complètent cette maison. N'hésitez pas à me contacter pour avoir plus de renseignements.
Honoraires d’agence à la charge du vendeur.Information d'affichage énergétique sur ce bien : DPE E indice 249.5 et GES C indice 11.5. La présente annonce immobilière a été rédigée sous la responsabilité éditoriale de Mlle Laetitia LAFONT (ID 26272), Agent Commercial mandataire en immobilier immatriculé au Registre Spécial des Agents Commerciaux (RSAC) du Tribunal de Commerce de VERSAILLES sous le numéro 833 416 084.
Retrouvez tous nos biens sur notre site internet. (lien supprimé)"
28,YV78_777,Louveciennes 78430,"Achat maison 78 pièces 1 700 m², Louveciennes - 60 000 000 €",60 000 000 €,,78 pièces,,,Jardin,,Terrasse,,"35,3k €/m²",Réf. de l’annonce : EMPMC111-BI,Publiée le 16 nov. 2020,Modifiée le 21 nov. 2020,Descriptif de cette maison à vendre de 78 pièces et 1 700 m²,"Exceptionnelle propriété historique aux portes de Paris. EXCEPTIONNELLE PROPRIETE HISTORIQUE classée. Le luxe à la française, à l'époque du roi Louis XV. Cette vaste demeure du XVIIIe siècle, inscrite aux monuments historiques est un véritable bijou de l'architecture. Ancien Pavillon de musique de la Comtesse du Barry, offert par Louis XV à sa dernière favorite, il séduira les amoureux d'histoire. L'édifice, d'une surface de 1355 m² environ a bénéficié durant trois ans, d'importants travaux de conservation et de restauration, pour un résultat aujourd'hui remarquable. Les éléments tels que dorures, boiseries, plafonds peints, des reproductions Fragonard ou Boucher ornent les vastes pièces de réceptions, qui s'ouvrent sur une esplanade de 400 m², surplombant la Seine et offrant une vue panoramique de la terrasse de Saint-Germain à la Défense et la Tour Eiffel. Les extérieurs sont eux aussi de toute beauté. Le parc ""à l'anglaise"" d'environ 4,6 hectares, est agrémenté de pièces d'eau, d'anciennes colonnes, d'un court de tennis. Diverses dépendances complètent la propriété dont un ancien haras et son logement, un pavillon d'accueil comprenant deux appartements, des garages et un grand parking. Un bien absolument unique ! - Consultez notre barème d'honoraires sur Voir les barèmes des honoraires"
29,YV78_778,La Queue-lez-Yvelines 78940,"Achat maison 5 pièces 223 m², La Queue-lez-Yvelines - 553 000 €",553 000 €,223 m²,5 pièces,3 chambres,,Jardin,,,,2 480 €/m²,,Publiée le 15 nov. 2020,Réf. de l’annonce : 529_11,Descriptif de cette maison à vendre de 5 pièces et 223 m²,"Maison de 5 pièces. Attention !!! abus de confort et de prestations. Superbe maison de 2010 édifiée sur 1039m² de terrain vous offrant au rez de chaussée : entrée sur séjour triple de 50m² avec cheminée, cuisine équipée, deux chambres, une salle de bain avec douche, un wc et une buanderie. A l'étage mezzanine de 51m², une chambre avec dressing, une salle d'eau et possibilité de créer une seconde chambre. Un grand garage double avec possibilité d'aménager l'étage. Contactez nous! Voir le téléphone . Tout est harmonie."
30,YV78_779,Lévis-Saint-Nom 78320,"Achat maison 8 pièces 210 m², Lévis-Saint-Nom - 598 266 €",598 266 €,210 m²,8 pièces,5 chambres,,Jardin,,,,2 849 €/m²,Réf. de l’annonce : 242_2,Publiée le 15 nov. 2020,Modifiée le 30 nov. 2020,Descriptif de cette maison à vendre de 8 pièces et 210 m²,"Maison de 8 pièces. Maison de charme à l'abri des regards indiscrets! RARE - MAISON D'ARCHITECTE en plein cœur de la VALLEE DE CHEVREUSE dans la belle commune de LEVIS SAINT NOM - ENVIRONNEMENT PRÉSERVÉE - LA RÉSIDENCE a le plaisir de vous présenter cette maison de 210m2 environ, édifiée sur un terrain de 1800m2, 6 chambres, 2 salles d'eau, SOUS-SOL TOTAL avec atelier, A proximité des commerces traditionnels, de la gare des Essarts le Roi : ligne Paris Montparnasse, des écoles, collège, piscine et complexe sportif, Descriptif du bien : huisseries PVC, chauffage : pompe à chaleur réversible, toiture révisée et nettoyée, adoucisseur d'eau, ballon d'eau chaud 300l, Au RDC vous trouverez une entrée donnant sur une EXCEPTIONNELLE pièce à vivre de 53 m2 sur 2 niveaux, baignée de soleil grâce à ces baies vitrées ouvertes sur une grande terrasse et le jardin arboré, une cheminée réchauffera vos soirées d'hiver, Vous trouverez également une cuisine familiale, aménagée et équipée de 18m2, Cette maison vous réserve un lot de surprises : une chambre ouverte sur la terrasse, un escalier qui désert, sur plusieurs niveaux, 5 chambres, Dans le fond du jardin vous trouverez un CHARMANT CHALET de 20m2 habitable, La présente annonce immobilière a été rédigée sous la responsabilité éditoriale de Mme Valérie BREGOVIC, Agent Commercial en immobilier immatriculé au Registre Spécial des Agents Commerciaux (RSAC) du Tribunal de Commerce de VERSAILLES sous le numéro 880592928. Pour profiter d' un site préservé et verdoyant."
31,YV78_780,Médan 78670,"Achat maison 10 pièces 450 m², Médan - 1 365 000 €",1 365 000 €,450 m²,10 pièces,6 chambres,,Jardin,,Terrasse,,2 889 €/m²,Réf. de l’annonce : 5043,Publiée il y a plus de 2 mois,Modifiée le 25 nov. 2020,Descriptif de cette maison à vendre de 10 pièces et 450 m²,"MEDAN-BORDS DE SEINE. L'AGENCE DE VILLENNES vous propose à MEDAN,en limite de VILLENNES SUR SEINE, une belle propriété de 450 m2 en bord de Seine, jouissant d'une vue exceptionnelle édifiée sur un beau terrain de 1740 m2 avec une grande terrasse surplombant la Seine et un quai privatif.Propriété idéale pour les activités nautiques et chambres d'hotes. Entièrement rénovée, elle offre de beaux volumes: grande réception de 86 m2 avec pierre de Jérusalem au sol, agrémentée d'une petite fontaine centrale, cuisine familiale équipée, autre salon/salle à manger ou bureau, toilettes avec lave-mains. A l'étage: 2 chambres avec salle d'eau et toilettes et 1 chambre de 33 m2 avec salle de bains, douche et toilettes, 2 chambres avec salle d'eau et toilettes partagée,dégagement/bureau. Au dernier niveau: 3 pièces en enfilade (salle de jeux), toilettes. Studio indépendant de 25 m2 composé d'une belle pièce, salle d'eau et toilettes. Garages avec point d'eau. A proximité des commerces et de la gare de VILLENNES (futur RER E) vers St Lazare,accès rapide A13/A14. Consultez notre visite virtuelle pour ce bien. BIEN RARE. VISITE VIRTUELLE EN LIGNE."
32,YV78_781,Sartrouville 78500 (La Plaine),"Achat maison 5 pièces 138 m², Sartrouville - 592 800 €",592 800 €,138 m²,5 pièces,3 chambres,1 place de parking,Jardin,,2 terrasses,,4 296 €/m²,Réf. de l’annonce : 122,Publiée il y a plus de 2 mois,Modifiée le 27 oct. 2020,Descriptif de cette maison à vendre de 5 pièces et 138 m²,"A VENDRE Maison Sartrouville 5 P 138 m2 15 mns RER. SARTROUVILLE - QUARTIER DE LA PLAINE 15 MIN RER belle maison de 5 pièces d'environ 120 m² habitable offrant une belle pièce de vie de 58m² comprenant une entrée, une grande cuisine ouverte sur un double séjour avec accès au jardin. A l'étage, 2 chambres avec placards, une salle d'eau, un WC séparé et un espace bureau. Au dernier étage, une suite parentale avec baignoire. Le tout présenté avec sous-sol total sur une parcelle de 294m² avec terrasse, jardin, piscine et un emplacement véhicule. SITUATION IDÉALE, CALME ET SPACIEUSE !"
33,YV78_782,Jouars-Pontchartrain 78760,"Achat maison 6 pièces 145 m², Jouars-Pontchartrain - 505 000 €",505 000 €,145 m²,6 pièces,4 chambres,,Jardin,,,,3 483 €/m²,,Publiée le 15 nov. 2020,Réf. de l’annonce : 961,Descriptif de cette maison à vendre de 6 pièces et 145 m²,"VISITE VIRTUELLE. Superbe environnement pour cette maison familiale de 6 pièces de 133.87m² habitable + garage de 32m² édifiée sur 1700 m² de terrain. Entrée sur vaste salle de réception en double exposition donnant sur terrasse, cuisine indépendante aménagée (possible cuisine ouverte), garage, chambre avec salle de bains, WC. A l'étage, palier desservant 3 chambres dont 1 avec dressing (possible salle d'eau), WC, salle de bains. Agréable jardin arboré. Bus sur place pour écoles, et gare, commerces à 5 minutes."
34,YV78_783,Poissy 78300 (Centre-ville),"Achat maison 6 pièces 129 m², Poissy - 375 000 €",375 000 €,129 m²,6 pièces,3 chambres,,,,,,2 907 €/m²,Réf. de l’annonce : 635,Publiée le 15 nov. 2020,Modifiée le 28 nov. 2020,Descriptif de cette maison à vendre de 6 pièces et 129 m²,"Maison Poissy 6 pièces 129m². Poissy plein centre, à 2 pas de la Place du marché, au calme dans une petite copropriété maison individuelle atypique de 129m² utiles avec terrasse privative.
Au rez de chaussée elle vous offre une salle à manger ouverte sur cuisine aménagée et équipée elle même ouverte sur un séjour double. A l'étage , une chambre, un bureau, un WC et une pièce avec douche.
Au sous sol , une magnifique suite parentale constituée d'une grande pièce voutée en pierre de taille, un grand dressing et une salle de bains. Un espace buanderie complète le tout.
Copropriété de 10 lots (Pas de procédure en cours).
Charges annuelles : 2000.00 euros."
